date,ADA,AVAX,BNB,BTC,DOGE,ETH,SOL,XRP
2022-04-04 00:00:00+00:00,1.2118,96.13,447.51,46580.9,0.14853000000000002,3518.96,132.09,0.8259000000000001
2022-04-05 00:00:00+00:00,1.17,90.98,444.58,45477.4,0.17266,3405.04,126.84,0.8163
2022-04-06 00:00:00+00:00,1.0519,82.89,419.93,43159.7,0.14324,3166.78,112.87,0.7591
2022-04-07 00:00:00+00:00,1.088,87.53,435.78,43417.1,0.14582,3225.15,118.41,0.787
2022-04-08 00:00:00+00:00,1.0245,83.62,421.27,42229.2,0.14232,3191.26,109.83,0.7546
2022-04-09 00:00:00+00:00,1.044,84.49,426.48,42727.7,0.14413,3257.53,112.89,0.7622
2022-04-10 00:00:00+00:00,1.026,80.94,417.75,42140.4,0.14821,3200.24,111.04,0.7538
2022-04-11 00:00:00+00:00,0.9199,74.28,394.25,39505.6,0.13406,2978.69,99.62,0.6945
2022-04-12 00:00:00+00:00,0.9538000000000001,76.27,413.47,40060.7,0.13792000000000001,3026.3,103.17,0.7147
2022-04-13 00:00:00+00:00,0.9739000000000001,80.15,423.02,41129.8,0.13991,3116.45,104.89,0.7228
2022-04-14 00:00:00+00:00,0.9317000000000001,76.79,414.58,39915.9,0.14409000000000002,3019.82,100.72,0.7259
2022-04-15 00:00:00+00:00,0.9550000000000001,77.38,416.94,40529.5,0.14581000000000002,3039.19,101.33,0.7853
2022-04-16 00:00:00+00:00,0.9505,77.73,417.14,40361.0,0.14343,3057.99,102.02,0.7803
2022-04-17 00:00:00+00:00,0.9139,75.37,406.37,39649.1,0.1391,2986.03,100.08,0.7516
2022-04-18 00:00:00+00:00,0.936,77.7,416.67,40785.6,0.14013,3054.02,102.35,0.7693
2022-04-19 00:00:00+00:00,0.9522,80.26,422.16,41472.9,0.14254,3100.42,108.45,0.7744000000000001
2022-04-20 00:00:00+00:00,0.9361,78.18,418.03,41327.7,0.14068,3074.01,105.52,0.7513000000000001
2022-04-21 00:00:00+00:00,0.9088,74.95,404.67,40449.8,0.13620000000000002,2981.31,101.69,0.7321000000000001
2022-04-22 00:00:00+00:00,0.9053,73.98,406.45,39674.2,0.13627,2960.38,100.5,0.7177
2022-04-23 00:00:00+00:00,0.8865000000000001,72.78,400.84,39415.1,0.13383,2930.28,100.61,0.7053
2022-04-24 00:00:00+00:00,0.8851,71.44,398.63,39433.4,0.13171000000000002,2918.97,99.13,0.6979000000000001
2022-04-25 00:00:00+00:00,0.897,72.85,404.11,40411.0,0.15811,3006.11,100.94,0.6926
2022-04-26 00:00:00+00:00,0.8253,68.65,385.67,38093.7,0.13758,2807.88,95.65,0.6416000000000001
2022-04-27 00:00:00+00:00,0.8399000000000001,69.81,391.21,39209.0,0.13986,2887.57,98.3,0.6517000000000001
2022-04-28 00:00:00+00:00,0.8429000000000001,67.2,406.8,39732.5,0.13739,2935.39,98.18,0.6424000000000001
2022-04-29 00:00:00+00:00,0.8046000000000001,63.36,392.69,38572.2,0.13488,2815.37,93.94,0.6112000000000001
2022-04-30 00:00:00+00:00,0.7548,56.91,376.52,37614.5,0.12724000000000002,2725.1,84.5,0.5839
2022-05-01 00:00:00+00:00,0.7887000000000001,58.7,389.6,38440.5,0.13257000000000002,2823.38,89.61,0.6066
2022-05-02 00:00:00+00:00,0.7804,60.32,389.32,38525.6,0.13066,2855.16,87.44,0.6141
2022-05-03 00:00:00+00:00,0.7706000000000001,59.58,383.52,37712.9,0.12939,2780.91,85.81,0.6044
2022-05-04 00:00:00+00:00,0.8983000000000001,67.24,402.29,39684.0,0.13591,2939.76,92.7,0.6457
2022-05-05 00:00:00+00:00,0.7877000000000001,58.99,378.06,36534.7,0.12804000000000001,2746.37,84.48,0.5976
2022-05-06 00:00:00+00:00,0.7829,56.95,378.89,35995.3,0.1277,2691.59,81.63,0.6019
2022-05-07 00:00:00+00:00,0.7599,55.02,365.3,35466.7,0.1274,2634.82,78.8,0.5804
2022-05-08 00:00:00+00:00,0.7399,51.59,355.73,34032.0,0.12405000000000001,2518.9,75.34,0.5659000000000001
2022-05-09 00:00:00+00:00,0.6012000000000001,41.17,295.5,30056.6,0.10168,2227.48,62.08,0.4869
2022-05-10 00:00:00+00:00,0.6281,44.53,318.9,31002.0,0.10798,2340.86,66.83,0.5128
2022-05-11 00:00:00+00:00,0.5176000000000001,31.1,271.26,29074.7,0.08513000000000001,2083.98,50.84,0.4163
2022-05-12 00:00:00+00:00,0.47300000000000003,30.3,268.54,29020.7,0.0826,1959.78,44.63,0.3851
2022-05-13 00:00:00+00:00,0.5286000000000001,32.18,290.45,29274.3,0.08806000000000001,2008.49,48.88,0.4227
2022-05-14 00:00:00+00:00,0.537,33.91,296.66,30079.8,0.08940000000000001,2055.0,52.4,0.4259
2022-05-15 00:00:00+00:00,0.5977,36.52,312.05,31324.4,0.09308000000000001,2144.07,58.8,0.44780000000000003
2022-05-16 00:00:00+00:00,0.5565,32.52,297.0,29866.7,0.08792000000000001,2022.89,53.77,0.4228
2022-05-17 00:00:00+00:00,0.5772,34.37,305.91,30437.0,0.09012,2090.0,57.0,0.4375
2022-05-18 00:00:00+00:00,0.5059,29.57,287.36,28700.6,0.08333,1914.2,49.92,0.405
2022-05-19 00:00:00+00:00,0.5331,30.36,306.7,30319.9,0.08658,2019.46,52.18,0.4204
2022-05-20 00:00:00+00:00,0.5158,28.76,301.95,29188.9,0.08384000000000001,1958.69,49.41,0.40990000000000004
2022-05-21 00:00:00+00:00,0.5283,29.87,312.13,29427.4,0.08434000000000001,1973.94,50.27,0.4142
2022-05-22 00:00:00+00:00,0.5413,31.69,319.1,30284.0,0.08582000000000001,2042.63,52.44,0.42160000000000003
2022-05-23 00:00:00+00:00,0.5129,29.04,316.92,29097.7,0.08329,1972.44,49.14,0.4048
2022-05-24 00:00:00+00:00,0.5217,29.05,328.14,29643.1,0.08362000000000001,1978.56,49.66,0.40840000000000004
2022-05-25 00:00:00+00:00,0.5142,27.22,325.37,29536.7,0.08291000000000001,1942.0,47.95,0.40590000000000004
2022-05-26 00:00:00+00:00,0.47850000000000004,23.4,302.65,29195.0,0.07778,1791.02,43.42,0.39180000000000004
2022-05-27 00:00:00+00:00,0.45630000000000004,22.55,301.36,28623.2,0.0815,1726.55,41.15,0.38180000000000003
2022-05-28 00:00:00+00:00,0.4641,24.74,307.26,29018.8,0.08179,1791.74,44.22,0.386
2022-05-29 00:00:00+00:00,0.48160000000000003,26.14,305.67,29452.8,0.08267000000000001,1812.45,44.95,0.38880000000000003
2022-05-30 00:00:00+00:00,0.5697,27.68,321.57,31726.5,0.08795,1997.87,47.21,0.4186
2022-05-31 00:00:00+00:00,0.6264000000000001,26.41,320.86,31797.8,0.08588000000000001,1941.68,45.76,0.4213
2022-06-01 00:00:00+00:00,0.5512,23.68,300.25,29796.9,0.081,1817.1,40.09,0.3977
2022-06-02 00:00:00+00:00,0.5867,24.62,308.18,30437.1,0.08272,1833.37,40.84,0.405
2022-06-03 00:00:00+00:00,0.5596,22.98,298.36,29682.8,0.08026000000000001,1774.15,38.24,0.3901
2022-06-04 00:00:00+00:00,0.5662,24.56,301.21,29848.4,0.08184000000000001,1803.71,38.99,0.39230000000000004
2022-06-05 00:00:00+00:00,0.5671,24.16,298.95,29909.9,0.081,1805.39,38.51,0.3951
2022-06-06 00:00:00+00:00,0.6087,25.97,294.77,31361.2,0.08245000000000001,1859.11,42.35,0.40230000000000005
2022-06-07 00:00:00+00:00,0.6138,24.58,290.15,31118.1,0.08031,1812.61,39.28,0.4073
2022-06-08 00:00:00+00:00,0.6404000000000001,24.49,288.26,30192.5,0.07923000000000001,1791.02,38.8,0.40030000000000004
2022-06-09 00:00:00+00:00,0.6319,24.41,289.64,30093.3,0.07931,1788.03,39.95,0.4
2022-06-10 00:00:00+00:00,0.5738,22.06,286.07,29077.7,0.07533000000000001,1661.95,37.12,0.3811
2022-06-11 00:00:00+00:00,0.5537000000000001,19.89,269.67,28416.7,0.06986,1532.19,33.91,0.35960000000000003
2022-06-12 00:00:00+00:00,0.48960000000000004,17.27,254.55,26564.7,0.06344000000000001,1434.6,30.56,0.343
2022-06-13 00:00:00+00:00,0.46380000000000005,16.1,222.84,22471.5,0.054150000000000004,1209.04,28.58,0.3115
2022-06-14 00:00:00+00:00,0.4828,16.53,222.98,22122.7,0.05553,1208.32,29.56,0.32120000000000004
2022-06-15 00:00:00+00:00,0.5345,18.28,233.51,22567.5,0.06283000000000001,1236.49,34.72,0.3433
2022-06-16 00:00:00+00:00,0.4757,15.78,210.13,20387.4,0.05519,1067.77,30.1,0.3129
2022-06-17 00:00:00+00:00,0.4869,15.97,215.64,20457.3,0.05688000000000001,1085.99,30.7,0.32080000000000003
2022-06-18 00:00:00+00:00,0.4545,14.81,196.8,18959.7,0.05287000000000001,994.09,31.98,0.30720000000000003
2022-06-19 00:00:00+00:00,0.4847,16.16,214.86,20564.3,0.060430000000000005,1127.88,34.16,0.3262
2022-06-20 00:00:00+00:00,0.4914,17.09,216.37,20570.1,0.06,1127.83,35.22,0.3225
2022-06-21 00:00:00+00:00,0.481,16.89,219.9,20713.1,0.06577000000000001,1125.47,36.39,0.329
2022-06-22 00:00:00+00:00,0.45890000000000003,16.07,214.02,19977.4,0.06164000000000001,1049.4,34.11,0.32220000000000004
2022-06-23 00:00:00+00:00,0.4796,18.27,228.65,21096.6,0.06394000000000001,1143.71,38.15,0.3355
2022-06-24 00:00:00+00:00,0.498,20.48,240.03,21231.2,0.0669,1224.42,41.89,0.3668
2022-06-25 00:00:00+00:00,0.49820000000000003,21.35,239.49,21483.5,0.06849000000000001,1241.63,42.21,0.3674
2022-06-26 00:00:00+00:00,0.48950000000000005,19.72,233.8,21029.1,0.07292000000000001,1197.21,39.36,0.3589
2022-06-27 00:00:00+00:00,0.4852,19.33,233.62,20730.0,0.07212,1191.89,38.5,0.35350000000000004
2022-06-28 00:00:00+00:00,0.46900000000000003,18.1,226.8,20268.6,0.06604,1143.5,35.32,0.3372
2022-06-29 00:00:00+00:00,0.4657,17.78,219.55,20109.9,0.06952000000000001,1099.32,34.02,0.32930000000000004
2022-06-30 00:00:00+00:00,0.45940000000000003,16.97,219.42,19923.5,0.06636,1070.94,33.73,0.33180000000000004
2022-07-01 00:00:00+00:00,0.4485,16.11,216.65,19272.0,0.06642,1059.07,32.83,0.3138
2022-07-02 00:00:00+00:00,0.4555,16.31,218.14,19240.9,0.06661,1066.53,33.34,0.3155
2022-07-03 00:00:00+00:00,0.4559,16.63,218.97,19305.9,0.06716000000000001,1073.9,33.37,0.3214
2022-07-04 00:00:00+00:00,0.4693,17.91,231.4,20226.6,0.06935000000000001,1150.23,36.71,0.3284
2022-07-05 00:00:00+00:00,0.45680000000000004,18.01,230.53,20170.0,0.06711,1131.8,35.37,0.3249
2022-07-06 00:00:00+00:00,0.462,19.16,238.36,20554.1,0.06838000000000001,1186.37,37.01,0.3321
2022-07-07 00:00:00+00:00,0.4773,20.18,241.24,21613.4,0.07051,1236.92,38.44,0.34190000000000004
2022-07-08 00:00:00+00:00,0.4656,19.69,240.45,21587.9,0.06902000000000001,1213.53,38.1,0.33990000000000004
2022-07-09 00:00:00+00:00,0.4777,19.87,243.09,21580.0,0.06943,1216.48,38.02,0.34440000000000004
2022-07-10 00:00:00+00:00,0.4621,19.14,234.57,20853.8,0.06723000000000001,1167.81,36.7,0.32530000000000003
2022-07-11 00:00:00+00:00,0.4344,17.32,225.43,19954.3,0.061700000000000005,1095.95,33.39,0.31470000000000004
2022-07-12 00:00:00+00:00,0.4167,16.74,220.33,19322.9,0.05974,1037.88,32.65,0.3114
2022-07-13 00:00:00+00:00,0.4379,18.82,230.28,20220.0,0.061880000000000004,1114.19,34.93,0.3235
2022-07-14 00:00:00+00:00,0.4414,19.75,238.46,20578.6,0.06242,1193.01,37.12,0.3336
2022-07-15 00:00:00+00:00,0.44170000000000004,19.35,238.46,20823.1,0.06288,1230.58,37.35,0.33390000000000003
2022-07-16 00:00:00+00:00,0.4577,21.25,249.75,21183.5,0.06436,1355.37,39.57,0.3503
2022-07-17 00:00:00+00:00,0.4475,20.61,247.63,20794.4,0.06303,1338.27,38.58,0.3431
2022-07-18 00:00:00+00:00,0.49,23.96,263.96,22423.9,0.06753,1580.11,43.53,0.3649
2022-07-19 00:00:00+00:00,0.5149,24.71,268.54,23385.9,0.06899000000000001,1541.39,44.86,0.37260000000000004
2022-07-20 00:00:00+00:00,0.4907,23.59,258.11,23221.5,0.07012,1521.42,42.02,0.36310000000000003
2022-07-21 00:00:00+00:00,0.49920000000000003,24.99,265.49,23144.5,0.06995000000000001,1575.39,43.11,0.36660000000000004
2022-07-22 00:00:00+00:00,0.48250000000000004,23.61,262.28,22675.1,0.06739,1534.53,40.49,0.35760000000000003
2022-07-23 00:00:00+00:00,0.5168,23.58,258.9,22440.2,0.06798,1548.01,39.95,0.3588
2022-07-24 00:00:00+00:00,0.5119,23.77,261.19,22570.6,0.06752000000000001,1597.76,40.91,0.3584
2022-07-25 00:00:00+00:00,0.4747,20.9,244.5,21300.0,0.06187000000000001,1440.4,36.64,0.3357
2022-07-26 00:00:00+00:00,0.46740000000000004,20.69,249.31,21241.0,0.06246000000000001,1448.27,36.22,0.33690000000000003
2022-07-27 00:00:00+00:00,0.511,23.39,271.54,22941.1,0.06716000000000001,1635.45,40.21,0.3592
2022-07-28 00:00:00+00:00,0.5128,24.19,277.1,23836.2,0.06910000000000001,1723.82,42.9,0.3734
2022-07-29 00:00:00+00:00,0.5217,24.47,293.9,23771.1,0.0688,1721.85,41.9,0.3677
2022-07-30 00:00:00+00:00,0.5263,24.22,287.76,23629.9,0.06962,1696.68,43.83,0.3879
2022-07-31 00:00:00+00:00,0.5158,23.69,283.31,23290.1,0.06805,1677.63,42.32,0.3789
2022-08-01 00:00:00+00:00,0.5122,23.57,283.12,23257.6,0.06842000000000001,1629.45,41.61,0.37870000000000004
2022-08-02 00:00:00+00:00,0.4959,22.81,283.66,22975.1,0.06646,1629.97,39.73,0.37120000000000003
2022-08-03 00:00:00+00:00,0.5001,23.02,297.53,22801.5,0.06616000000000001,1617.37,38.52,0.36920000000000003
2022-08-04 00:00:00+00:00,0.4993,23.35,311.71,22608.9,0.06723000000000001,1607.2,38.81,0.3709
2022-08-05 00:00:00+00:00,0.5173,24.95,315.7,23298.1,0.0698,1737.13,40.55,0.37610000000000005
2022-08-06 00:00:00+00:00,0.5111,26.64,315.14,22943.3,0.06863000000000001,1689.85,40.04,0.37110000000000004
2022-08-07 00:00:00+00:00,0.5272,27.87,322.77,23167.8,0.0689,1699.25,40.59,0.3719
2022-08-08 00:00:00+00:00,0.5366000000000001,27.91,324.55,23804.4,0.07008,1776.09,42.15,0.3784
2022-08-09 00:00:00+00:00,0.5124000000000001,27.39,324.3,23140.2,0.06899000000000001,1702.04,40.3,0.36710000000000004
2022-08-10 00:00:00+00:00,0.5372,29.16,328.66,23940.9,0.07126,1853.24,42.45,0.38130000000000003
2022-08-11 00:00:00+00:00,0.5303,28.51,323.29,23917.2,0.07082000000000001,1879.35,42.75,0.38
2022-08-12 00:00:00+00:00,0.54,29.32,327.88,24387.5,0.0723,1957.4,45.46,0.3794
2022-08-13 00:00:00+00:00,0.5591,29.15,324.0,24429.0,0.0729,1982.8,46.57,0.3776
2022-08-14 00:00:00+00:00,0.5693,28.17,317.6,24294.1,0.08163000000000001,1934.55,44.86,0.3754
2022-08-15 00:00:00+00:00,0.5497000000000001,27.87,319.31,24085.2,0.0766,1898.56,43.7,0.375
2022-08-16 00:00:00+00:00,0.5565,27.09,315.94,23843.0,0.08672,1875.78,43.06,0.3768
2022-08-17 00:00:00+00:00,0.5382,25.54,306.75,23333.1,0.08019000000000001,1833.55,40.51,0.3794
2022-08-18 00:00:00+00:00,0.5115000000000001,24.18,297.96,23185.1,0.07469,1845.86,39.48,0.37
2022-08-19 00:00:00+00:00,0.4496,22.42,278.99,20824.9,0.06771,1608.29,35.79,0.3341
2022-08-20 00:00:00+00:00,0.45020000000000004,22.28,283.41,21127.8,0.06929,1574.93,35.25,0.33640000000000003
2022-08-21 00:00:00+00:00,0.4622,22.95,301.61,21505.6,0.06926,1617.17,36.45,0.34450000000000003
2022-08-22 00:00:00+00:00,0.4612,22.55,299.82,21387.0,0.06838000000000001,1624.02,35.39,0.3436
2022-08-23 00:00:00+00:00,0.46530000000000005,23.5,299.14,21518.2,0.06881000000000001,1664.19,35.66,0.3471
2022-08-24 00:00:00+00:00,0.45740000000000003,22.99,296.06,21354.9,0.06786,1655.71,34.85,0.34540000000000004
2022-08-25 00:00:00+00:00,0.4642,22.97,301.0,21548.3,0.06892000000000001,1694.16,35.22,0.3486
2022-08-26 00:00:00+00:00,0.43110000000000004,20.64,279.3,20228.7,0.06346,1507.23,31.68,0.3391
2022-08-27 00:00:00+00:00,0.4495,20.03,277.66,20023.9,0.06347,1490.0,31.5,0.33440000000000003
2022-08-28 00:00:00+00:00,0.4288,18.51,276.23,19547.5,0.061720000000000004,1426.3,30.38,0.32230000000000003
2022-08-29 00:00:00+00:00,0.45,19.3,285.61,20275.5,0.06380000000000001,1550.67,32.4,0.3335
2022-08-30 00:00:00+00:00,0.45280000000000004,19.39,281.42,19803.1,0.06149,1523.48,31.47,0.3266
2022-08-31 00:00:00+00:00,0.44570000000000004,19.12,278.99,20041.5,0.061290000000000004,1553.04,31.46,0.32730000000000004
2022-09-01 00:00:00+00:00,0.45730000000000004,19.31,278.18,20122.5,0.062360000000000006,1585.4,31.59,0.33290000000000003
2022-09-02 00:00:00+00:00,0.454,18.83,277.22,19941.0,0.0616,1574.49,31.21,0.3311
2022-09-03 00:00:00+00:00,0.47990000000000005,18.87,277.64,19820.7,0.06268,1556.41,31.1,0.3294
2022-09-04 00:00:00+00:00,0.5033,19.0,278.98,19992.7,0.0632,1578.14,32.15,0.3315
2022-09-05 00:00:00+00:00,0.4983,19.44,276.7,19784.9,0.06272000000000001,1616.92,32.15,0.3327
2022-09-06 00:00:00+00:00,0.46240000000000003,18.19,262.24,18781.5,0.058850000000000006,1558.23,30.87,0.321
2022-09-07 00:00:00+00:00,0.47840000000000005,18.99,278.95,19287.0,0.06094000000000001,1629.35,32.68,0.3367
2022-09-08 00:00:00+00:00,0.47900000000000004,19.13,280.41,19309.3,0.06094000000000001,1634.22,33.6,0.33940000000000003
2022-09-09 00:00:00+00:00,0.502,20.38,293.14,21352.0,0.06383000000000001,1717.48,34.66,0.35650000000000004
2022-09-10 00:00:00+00:00,0.5117,20.43,296.47,21639.5,0.06466000000000001,1773.05,35.03,0.3572
2022-09-11 00:00:00+00:00,0.5095000000000001,20.67,295.07,21820.3,0.06366000000000001,1765.01,34.97,0.3548
2022-09-12 00:00:00+00:00,0.5013000000000001,21.36,293.81,22386.0,0.06392,1715.14,37.43,0.35960000000000003
2022-09-13 00:00:00+00:00,0.4632,18.83,277.23,20162.5,0.0596,1571.9,32.96,0.33230000000000004
2022-09-14 00:00:00+00:00,0.48050000000000004,19.1,279.14,20217.0,0.061130000000000004,1635.39,34.09,0.3413
2022-09-15 00:00:00+00:00,0.46580000000000005,18.18,270.95,19690.8,0.05856000000000001,1471.93,33.05,0.326
2022-09-16 00:00:00+00:00,0.4743,18.04,274.76,19792.5,0.0604,1433.58,32.24,0.3551
2022-09-17 00:00:00+00:00,0.4854,18.46,278.76,20102.0,0.062150000000000004,1467.96,33.66,0.37610000000000005
2022-09-18 00:00:00+00:00,0.4475,16.69,266.19,19404.5,0.0574,1333.67,31.07,0.35760000000000003
2022-09-19 00:00:00+00:00,0.45220000000000005,17.26,271.8,19528.6,0.0585,1375.05,32.62,0.3844
2022-09-20 00:00:00+00:00,0.4418,16.65,266.13,18866.8,0.058350000000000006,1322.08,31.4,0.41350000000000003
2022-09-21 00:00:00+00:00,0.43810000000000004,16.51,263.7,18447.5,0.05711000000000001,1244.19,30.63,0.3932
2022-09-22 00:00:00+00:00,0.4581,17.66,275.21,19392.5,0.05956,1325.73,32.41,0.4857
2022-09-23 00:00:00+00:00,0.4617,17.96,276.45,19280.7,0.06334000000000001,1326.62,33.66,0.5063
2022-09-24 00:00:00+00:00,0.45070000000000005,17.59,274.32,18911.0,0.06304,1316.18,33.36,0.4877
2022-09-25 00:00:00+00:00,0.4461,17.31,274.04,18799.7,0.061130000000000004,1293.99,32.31,0.4912
2022-09-26 00:00:00+00:00,0.447,17.56,276.01,19216.3,0.0611,1335.25,33.86,0.46790000000000004
2022-09-27 00:00:00+00:00,0.4409,17.29,272.03,19070.1,0.06044000000000001,1327.19,32.66,0.4454
2022-09-28 00:00:00+00:00,0.4359,17.25,281.47,19407.3,0.06047,1336.43,33.22,0.44880000000000003
2022-09-29 00:00:00+00:00,0.4379,17.33,284.04,19582.5,0.06085000000000001,1334.8,33.92,0.4874
2022-09-30 00:00:00+00:00,0.43460000000000004,17.18,284.65,19411.7,0.06165,1327.78,33.22,0.4797
2022-10-01 00:00:00+00:00,0.4298,16.95,282.8,19304.0,0.06056,1311.31,32.42,0.4751
2022-10-02 00:00:00+00:00,0.4192,16.52,284.63,19049.4,0.059230000000000005,1275.96,32.04,0.44820000000000004
2022-10-03 00:00:00+00:00,0.4274,17.14,286.83,19622.0,0.06028000000000001,1322.59,32.89,0.4617
2022-10-04 00:00:00+00:00,0.43520000000000003,17.43,296.0,20333.0,0.06581000000000001,1360.73,34.08,0.4792
2022-10-05 00:00:00+00:00,0.4307,17.37,293.98,20150.0,0.06473000000000001,1351.61,34.02,0.48850000000000005
2022-10-06 00:00:00+00:00,0.42850000000000005,17.02,286.76,19954.0,0.06343,1351.5,33.33,0.49310000000000004
2022-10-07 00:00:00+00:00,0.4238,16.89,282.16,19520.9,0.06233,1330.41,32.96,0.5173
2022-10-08 00:00:00+00:00,0.4217,16.76,276.23,19406.2,0.061590000000000006,1314.74,32.56,0.5168
2022-10-09 00:00:00+00:00,0.4228,16.88,278.2,19430.0,0.062090000000000006,1322.61,32.9,0.5324
2022-10-10 00:00:00+00:00,0.4007,16.19,271.47,19124.0,0.059340000000000004,1289.56,31.93,0.4938
2022-10-11 00:00:00+00:00,0.3905,15.94,271.4,19055.0,0.06021000000000001,1279.68,30.78,0.4858
2022-10-12 00:00:00+00:00,0.3809,15.94,270.8,19148.0,0.05978000000000001,1294.02,31.14,0.4879
2022-10-13 00:00:00+00:00,0.3764,15.64,271.4,19365.5,0.05958000000000001,1286.38,30.47,0.4788
2022-10-14 00:00:00+00:00,0.3663,15.66,269.3,19164.6,0.058600000000000006,1295.35,29.97,0.488
2022-10-15 00:00:00+00:00,0.3637,15.42,267.96,19060.4,0.058530000000000006,1274.13,29.58,0.4817
2022-10-16 00:00:00+00:00,0.37010000000000004,15.73,272.31,19251.9,0.05886,1305.51,30.14,0.4762
2022-10-17 00:00:00+00:00,0.37210000000000004,16.16,275.54,19540.6,0.05994000000000001,1330.62,31.18,0.48
2022-10-18 00:00:00+00:00,0.36210000000000003,15.86,272.99,19320.9,0.059730000000000005,1309.93,30.13,0.4656
2022-10-19 00:00:00+00:00,0.34950000000000003,15.04,271.78,19116.7,0.058620000000000005,1284.45,28.84,0.45
2022-10-20 00:00:00+00:00,0.33990000000000004,15.13,268.8,19034.7,0.059390000000000005,1282.2,28.0,0.44620000000000004
2022-10-21 00:00:00+00:00,0.34890000000000004,15.67,269.88,19150.9,0.05931,1299.08,28.08,0.4611
2022-10-22 00:00:00+00:00,0.3511,15.66,270.27,19195.1,0.059660000000000005,1313.19,27.98,0.4651
2022-10-23 00:00:00+00:00,0.3617,16.31,275.73,19560.7,0.06035000000000001,1363.44,29.25,0.4687
2022-10-24 00:00:00+00:00,0.35710000000000003,15.74,274.02,19318.1,0.0594,1342.72,28.28,0.45270000000000005
2022-10-25 00:00:00+00:00,0.39990000000000003,16.621,284.04,20068.3,0.06299,1459.2,30.85,0.46030000000000004
2022-10-26 00:00:00+00:00,0.4026,16.992,290.06,20758.3,0.07262,1565.45,31.27,0.4686
2022-10-27 00:00:00+00:00,0.388,16.878,286.67,20285.5,0.07684,1513.7,30.57,0.4612
2022-10-28 00:00:00+00:00,0.4042,18.32,297.85,20582.8,0.08381000000000001,1553.79,32.06,0.4741
2022-10-29 00:00:00+00:00,0.4199,18.28,304.42,20796.7,0.12171000000000001,1618.82,32.86,0.4698
2022-10-30 00:00:00+00:00,0.40540000000000004,18.241,313.42,20615.6,0.11768,1589.89,32.91,0.45780000000000004
2022-10-31 00:00:00+00:00,0.4053,19.266,325.59,20482.0,0.12677000000000002,1572.01,32.54,0.4642
2022-11-01 00:00:00+00:00,0.40090000000000003,18.614,323.67,20472.1,0.14200000000000002,1577.88,32.18,0.46330000000000005
2022-11-02 00:00:00+00:00,0.3854,17.902,319.98,20140.1,0.12760000000000002,1517.26,30.79,0.4494
2022-11-03 00:00:00+00:00,0.389,18.022,329.36,20199.7,0.12250000000000001,1530.27,30.83,0.4546
2022-11-04 00:00:00+00:00,0.4212,19.375,354.36,21137.6,0.12603,1644.09,33.72,0.506
2022-11-05 00:00:00+00:00,0.4262,19.593,348.97,21289.9,0.12438,1626.11,36.89,0.4929
2022-11-06 00:00:00+00:00,0.40180000000000005,18.219,337.69,20900.0,0.11466000000000001,1567.42,32.6,0.4706
2022-11-07 00:00:00+00:00,0.40390000000000004,18.065,336.81,20578.6,0.11116000000000001,1567.52,29.59,0.46440000000000003
2022-11-08 00:00:00+00:00,0.372,15.994,326.95,18534.0,0.08819,1333.4,23.82,0.40540000000000004
2022-11-09 00:00:00+00:00,0.3171,12.858,266.52,15905.0,0.07445,1101.48,11.699,0.3321
2022-11-10 00:00:00+00:00,0.36860000000000004,15.403,303.84,17588.0,0.08972000000000001,1298.21,17.615,0.3941
2022-11-11 00:00:00+00:00,0.35550000000000004,14.12,290.08,17058.3,0.08504,1288.4,16.426,0.3841
2022-11-12 00:00:00+00:00,0.3396,13.086,282.67,16806.9,0.08809,1256.82,14.56,0.3634
2022-11-13 00:00:00+00:00,0.3296,13.011,276.41,16321.2,0.08492000000000001,1220.78,13.126,0.3405
2022-11-14 00:00:00+00:00,0.3321,13.127,278.85,16605.2,0.08591,1242.89,13.999,0.37720000000000004
2022-11-15 00:00:00+00:00,0.3371,13.505,276.83,16888.3,0.08702000000000001,1252.81,14.303,0.3885
2022-11-16 00:00:00+00:00,0.3317,13.04,271.7,16650.6,0.08543,1215.78,14.257,0.3749
2022-11-17 00:00:00+00:00,0.3249,12.859,267.82,16682.1,0.08461,1199.7,13.62,0.38170000000000004
2022-11-18 00:00:00+00:00,0.3256,12.986,273.89,16689.7,0.08469,1212.04,13.257,0.38270000000000004
2022-11-19 00:00:00+00:00,0.3279,12.88,272.33,16692.9,0.08449000000000001,1216.91,12.837,0.3839
2022-11-20 00:00:00+00:00,0.3119,12.177,264.11,16272.6,0.07701000000000001,1141.57,12.251,0.3607
2022-11-21 00:00:00+00:00,0.3044,11.806000000000001,253.92,15773.0,0.07464000000000001,1106.95,11.825,0.3643
2022-11-22 00:00:00+00:00,0.3124,12.341,266.62,16220.6,0.07872000000000001,1139.11,12.427,0.37560000000000004
2022-11-23 00:00:00+00:00,0.3183,13.049,298.49,16595.8,0.08193,1183.83,14.331,0.38130000000000003
2022-11-24 00:00:00+00:00,0.31620000000000004,12.939,299.86,16592.4,0.08141000000000001,1202.92,14.591,0.4017
2022-11-25 00:00:00+00:00,0.3145,12.813,300.43,16516.1,0.08943000000000001,1198.55,14.015,0.4076
2022-11-26 00:00:00+00:00,0.3136,12.762,310.95,16449.2,0.08886000000000001,1204.84,14.133,0.39580000000000004
2022-11-27 00:00:00+00:00,0.3125,12.855,307.36,16422.6,0.09864,1193.26,14.099,0.3961
2022-11-28 00:00:00+00:00,0.3064,12.441,293.16,16204.5,0.09507,1167.21,13.313,0.3884
